750	208	858	522	213	169	44
298	43	415	874	7	941	760
175	30	72	208	25	600	8
110	987	685	491	915	501	470
564	150	189	365	796	257	496
896	731	919	447	736	645	602
126	815	937	601	410	992	327
152	194	926	276	234	202	560
794	422	477	633	429	93	443
749	531	899	956	415	929	980
670	305	763	367	807	426	251
206	845	710	629	305	827	615
962	535	287	705	596	380	555
149	828	770	53	801	321	381
393	548	528	598	442	270	664
844	100	715	453	390	121	965
911	902	421	828	421	639	35
429	765	163	3	805	507	706
669	7	690	2	709	746	960
841	503	313	839	348	535	151
52	854	154	606	536	165	522
455	527	934	959	526	833	744
214	838	38	691	547	558	930
465	106	760	213	315	323	444
529	118	681	386	456	484	563
494	116	292	933	690	489	464
886	340	549	223	209	266	673
819	906	81	309	165	222	501
308	979	265	812	131	375	128
385	559	773	426	535	881	215
786	922	225	508	44	366	141
815	819	297	829	684	472	56
951	414	759	605	674	123	846
257	842	850	170	286	119	249
158	555	798	232	99	252	856
479	205	170	776	211	195	349
218	63	217	485	195	118	889
508	116	763	469	410	145	856
716	372	28	896	437	591	633
99	272	888	865	575	981	502
28	207	967	41	619	354	863
412	794	581	466	83	679	651
529	290	111	422	782	94	552
466	521	315	180	720	400	432
665	880	545	237	68	166	316
851	104	982	617	598	856	123
999	528	141	381	417	240	146
594	147	72	808	672	602	48
697	557	485	99	385	177	365
393	973	82	348	80	483	61
962	30	683	928	476	257	882
478	91	195	763	597	300	700
420	997	327	951	265	287	567
91	245	287	900	119	494	852
611	508	327	626	40	703	956
559	642	442	847	742	40	609
736	100	44	662	262	664	861
589	825	334	674	80	134	90
293	373	845	898	644	606	447
78	517	263	441	709	123	465
292	449	896	334	80	135	785
462	235	1	282	339	668	891
424	110	134	860	896	85	22
818	747	486	327	688	198	37
39	39	39	57	57	57	28
95	589	596	638	340	5	612
505	911	166	839	431	651	879
511	218	511	511	330	218	936
275	123	904	220	628	172	600
49	219	813	754	108	250	37
163	148	116	351	768	724	742
99	841	613	117	264	310	882
509	318	405	86	275	960	567
761	522	582	188	113	340	477
39	292	103	561	951	776	754
674	391	117	2	245	952	901
659	972	84	692	758	914	192
60	112	6	607	519	407	859
967	255	208	514	941	792	904
573	937	624	813	372	600	950
450	52	24	598	873	75	811
857	254	121	90	535	20	424
119	368	164	969	22	257	836
108	541	183	793	479	292	953
80	792	528	673	782	11	650
220	512	139	532	635	725	853
926	160	573	649	794	940	408
451	606	405	572	448	945	340
883	944	510	498	390	537	809
767	180	640	28	359	953	799
586	358	823	474	740	434	139
728	115	188	79	590	995	251
427	925	740	722	308	491	549
52	263	859	264	938	652	821
951	542	345	215	125	307	423
849	414	714	846	980	668	870
1	870	481	692	154	422	281
216	19	142	71	260	366	628
192	962	288	698	103	21	200
902	503	841	160	321	666	897
961	952	583	658	851	366	274
916	731	68	892	608	788	263
292	809	544	376	792	691	761
745	255	85	697	235	654	658
718	262	476	195	118	24	438
736	664	339	558	463	580	72
722	386	265	299	119	87	580
893	72	895	394	449	908	329
929	714	417	384	988	971	218
848	986	668	518	89	652	842
1	83	520	177	327	731	185
77	121	804	562	419	302	874
546	26	384	220	53	842	417
722	142	850	129	512	555	773
129	407	345	597	796	433	721
948	558	696	173	758	247	417
215	772	484	769	960	784	825
102	67	222	480	141	711	186
437	65	204	978	785	904	2
182	134	986	165	9	533	210
651	780	544	41	70	496	865
370	694	20	571	657	137	98
576	86	150	956	190	863	928
230	268	768	469	490	630	606
250	211	211	211	93	93	832
603	240	831	511	7	687	310
902	736	742	808	23	389	378
62	974	486	431	869	388	919
733	298	477	239	232	218	401
165	787	501	723	137	693	448
948	709	755	358	47	777	62
277	80	754	768	976	304	971
64	635	714	329	707	209	91
363	883	324	644	865	960	715
36	60	597	36	235	481	964
889	18	777	522	862	856	986
331	733	291	25	674	227	260
697	32	700	919	594	295	295
378	712	465	76	589	776	403
18	125	135	754	761	29	763
834	128	655	145	185	355	224
231	549	165	91	52	890	476
683	724	107	482	720	794	412
639	838	209	750	898	858	289
684	75	889	641	841	197	880
101	191	101	152	191	191	341
977	352	586	721	719	415	396
73	403	766	23	217	303	869
113	444	73	743	255	61	643
968	863	920	72	486	700	921
967	732	216	669	428	683	143
2	123	706	651	308	95	963
446	620	135	877	183	439	510
195	631	896	354	187	477	419
239	454	121	774	262	503	708
768	721	418	109	440	555	951
256	566	221	761	741	860	577
350	819	733	98	451	143	788
986	218	494	94	891	211	549
376	880	121	989	474	586	644
690	677	60	511	658	685	931
209	545	502	68	562	269	328
233	914	668	23	655	26	116
386	650	616	22	424	653	324
255	588	529	103	654	591	621
679	683	774	257	100	701	491
616	448	795	820	106	171	183
815	916	309	723	73	786	247
159	127	699	438	47	199	195
872	391	638	89	192	4	579
15	613	296	164	793	130	263
575	342	275	227	780	944	637
266	818	87	462	625	315	10
844	643	6	518	651	885	883
354	953	609	739	37	840	333
588	771	199	319	53	185	346
824	918	180	593	338	853	174
533	193	767	623	483	265	863
9	812	135	631	879	861	585
761	223	432	107	658	954	535
151	206	966	264	674	658	12
415	147	809	803	542	942	669
999	67	175	903	444	710	298
96	928	457	646	193	505	449
657	213	558	833	974	119	272
53	764	631	806	409	892	69
469	955	477	701	113	848	104
131	108	132	93	461	337	315
308	408	226	243	838	323	21
240	530	487	416	120	447	470
686	924	263	625	251	761	313
515	444	460	673	328	932	254
632	457	745	972	862	786	168
429	775	949	729	442	498	125
528	857	145	336	210	279	26
361	171	83	366	698	61	934
574	274	924	841	43	474	101
626	676	286	759	321	740	954
56	275	284	727	431	6	761
984	542	830	819	308	947	186
161	641	953	788	579	510	863
477	664	650	917	737	759	534
816	87	505	640	344	14	925
870	367	676	751	889	754	97
69	913	208	791	123	622	29
190	200	517	386	671	229	595
447	917	199	728	890	389	620
343	663	160	631	915	400	951
714	877	21	772	242	936	293
407	419	876	276	646	853	918
921	796	332	359	399	355	713
111	17	823	399	585	596	156
522	16	10	824	866	255	302
902	370	10	518	536	205	939
119	533	477	40	363	779	944
725	624	887	586	302	635	952
610	21	97	397	933	78	149
268	589	942	855	283	829	232
24	864	690	185	439	233	205
268	376	375	936	10	360	549
632	536	413	410	941	767	214
590	536	203	560	912	437	377
397	555	804	891	670	962	265
959	613	385	52	723	876	589
283	76	138	328	586	350	600
899	133	950	32	228	155	854
495	582	555	55	831	74	877
517	577	965	926	671	46	526
164	695	39	549	311	742	18
118	320	211	321	903	558	500
488	454	930	607	327	991	607
57	593	502	758	373	501	582
559	774	756	945	1	990	50
238	492	711	965	868	410	145
130	382	83	833	174	281	492
374	549	332	171	141	505	353
374	804	83	91	776	747	286
910	425	172	862	716	628	789
995	967	722	998	185	320	532
402	111	295	752	472	112	631
156	707	127	90	471	736	460
767	541	612	153	591	399	348
940	497	654	366	323	445	234
461	607	85	542	155	641	789
709	98	630	89	513	675	74
497	49	306	877	254	250	696
443	724	214	840	256	484	150
404	844	313	403	225	766	381
843	291	271	577	125	588	437
77	66	512	837	34	756	455
124	490	530	581	669	216	758
85	640	66	48	225	998	739
927	686	148	745	159	225	779
110	996	598	98	675	620	87
178	450	224	635	785	341	546
654	455	210	616	795	893	348
860	624	50	114	671	268	502
595	639	361	954	833	755	721
307	997	474	852	375	831	620
31	319	581	149	323	642	832
359	359	523	508	444	425	933
903	448	117	401	682	627	647
159	589	751	583	548	77	648
941	818	116	187	639	673	631
53	385	768	242	940	623	44
667	617	882	333	18	349	653
135	514	536	713	203	606	797
379	983	447	883	725	11	288
219	161	255	301	409	789	117
592	324	768	620	417	135	414
538	196	682	273	178	458	818
826	988	882	605	80	150	237
616	476	649	264	349	34	2
101	144	983	866	211	27	254
756	296	312	290	205	824	547
825	541	783	956	96	21	423
538	133	63	717	778	292	238
341	541	828	166	794	235	727
804	570	711	246	625	997	754
936	664	62	129	826	994	368
45	585	205	788	422	917	916
640	132	278	167	253	28	205
815	353	195	154	28	511	62
330	108	343	250	682	11	118
596	790	916	338	438	117	14
72	145	604	199	463	815	49
512	683	168	578	977	421	229
96	197	383	509	473	274	967
103	670	447	902	348	975	866
844	188	67	15	870	943	766
460	946	739	795	326	101	813
843	748	606	432	750	469	385
478	416	28	132	893	994	312
106	106	106	274	811	91	768
783	430	215	87	130	161	718
551	449	132	201	914	183	203
362	577	861	952	382	632	881
517	475	663	569	512	265	481
257	579	21	66	726	233	178
643	53	748	518	471	601	714
38	795	446	680	723	367	723
64	665	97	694	834	114	875
706	701	652	928	448	953	925
410	683	463	638	567	791	52
877	656	111	299	181	5	319
219	388	13	476	302	363	808
870	749	749	749	321	178	149
60	878	489	789	510	371	58
736	941	608	371	787	914	963
448	769	444	350	720	657	345
659	792	785	288	653	252	745
557	557	297	297	914	577	498
952	349	992	518	849	251	814
496	260	517	716	120	56	920
486	190	171	66	574	904	953
650	605	287	415	396	325	20
855	613	217	634	788	447	505
571	761	61	734	479	124	80
705	617	129	662	925	314	134
97	97	235	341	341	341	621
274	292	532	806	86	338	740
149	729	165	548	141	412	119
316	83	953	426	53	969	20
140	718	477	453	60	285	76
990	222	139	402	468	447	178
661	186	839	754	304	253	667
196	982	798	214	576	888	457
897	375	390	775	271	759	360
482	758	360	143	184	915	15
533	573	547	563	660	274	226
513	189	295	84	952	794	917
960	966	323	428	602	501	33
134	50	890	396	959	465	193
415	867	766	879	144	892	370
126	582	124	494	738	735	794
354	908	16	556	829	772	379
933	633	640	487	211	695	716
469	78	597	80	672	220	406
278	51	543	751	359	946	538
344	249	321	398	870	172	196
18	558	768	923	379	221	977
395	140	356	426	338	681	534
984	750	122	251	427	869	340
689	23	700	768	182	243	849
484	830	421	56	574	502	113
799	389	613	882	254	185	305
677	521	58	353	640	262	423
608	519	910	556	140	514	465
923	711	403	640	282	996	389
73	924	762	289	776	232	222
625	908	617	855	892	965	457
454	647	959	369	552	224	653
588	676	690	742	423	326	165
712	327	169	991	791	117	726
177	512	361	932	200	880	734
48	282	605	674	753	160	532
743	890	768	980	131	577	35
89	89	346	743	89	743	418
179	613	44	110	136	950	484
621	441	253	861	128	576	589
313	698	176	771	594	729	16
379	461	740	974	25	769	837
523	786	645	60	15	515	938
291	638	241	309	552	202	358
333	802	207	405	298	502	886
352	55	944	896	417	228	419
892	109	13	256	904	827	561
84	973	875	120	74	278	856
199	160	491	132	354	325	573
757	342	607	140	407	887	347
125	88	163	119	702	826	560
335	622	523	296	297	714	476
701	157	41	305	56	327	911
807	771	127	535	21	906	542
324	527	813	184	975	721	984
679	293	136	936	653	511	966
272	314	755	425	874	340	158
257	27	434	28	153	531	721
342	323	918	925	10	485	460
341	503	365	316	561	79	942
111	197	94	434	886	45	599
890	751	926	264	480	883	765
630	631	719	154	1000	495	846
414	883	168	171	194	263	19
243	939	947	599	111	138	516
67	637	330	226	206	253	862
4	31	337	49	403	293	623
359	228	957	133	485	859	812
797	893	138	24	510	78	242
687	60	9	899	976	190	708
593	669	48	804	499	161	803
803	199	706	942	536	950	21
318	523	697	115	518	977	452
458	959	104	360	305	905	89
950	353	67	121	309	939	47
846	989	750	160	831	826	397
400	522	882	578	625	426	837
709	204	963	926	682	351	698
894	587	807	946	293	187	397
647	887	319	81	253	704	74
376	139	670	588	317	30	447
253	615	307	175	361	418	181
626	441	51	129	756	235	187
276	945	849	62	931	157	435
682	619	824	175	516	693	660
854	932	206	77	927	239	744
332	445	280	801	185	945	679
40	868	471	982	959	693	439
107	338	176	517	614	211	990
996	407	145	713	63	157	987
682	146	977	404	900	488	956
875	439	443	362	940	27	796
683	326	972	321	826	166	299
600	32	282	59	988	236	570
54	439	722	607	467	852	472
157	546	202	882	905	782	692
806	126	807	807	865	532	386
754	792	927	184	532	730	584
698	855	239	907	456	120	922
854	939	683	267	21	879	38
121	191	42	577	639	896	470
34	513	315	581	563	445	542
90	579	866	904	396	392	393
140	649	321	706	869	169	192
842	637	298	454	255	333	346
962	209	812	254	544	698	920
602	330	821	901	757	957	139
300	126	111	729	124	708	273
908	414	537	916	506	42	933
101	419	339	141	543	850	25
240	136	806	332	489	899	496
936	56	22	651	884	261	260
121	191	90	534	271	732	620
355	911	926	689	539	129	384
844	150	329	37	271	863	294
826	608	443	363	843	153	469
115	260	776	442	219	768	832
675	89	936	609	648	570	498
243	841	350	271	896	105	375
117	241	721	188	901	419	452
547	969	578	644	472	870	820
900	991	121	432	682	592	363
713	532	359	259	88	953	489
76	941	321	437	275	7	21
936	738	137	219	863	285	533
98	799	97	698	236	689	161
397	151	972	522	330	61	949
442	667	201	386	477	158	722
661	353	281	697	302	519	660
742	30	98	129	904	865	3
977	684	500	573	784	384	309
12	907	876	712	448	167	870
384	830	827	251	306	41	768
611	615	986	807	165	937	575
672	306	89	131	462	843	539
782	566	476	133	33	244	741
661	172	105	217	677	10	200
238	153	811	205	805	915	565
311	899	630	662	414	677	62
547	290	550	358	316	473	760
979	698	115	355	775	957	962
626	508	694	372	249	646	374
515	90	410	605	567	19	30
537	445	990	602	257	322	342
102	538	980	481	371	179	835
326	165	300	311	548	236	356
596	324	17	79	271	261	304
684	973	912	932	570	532	730
188	954	489	672	161	126	433
565	887	601	553	841	631	590
265	715	676	212	841	582	6
510	8	902	345	298	266	327
238	497	19	34	752	807	683
30	129	390	828	942	451	171
667	19	215	128	317	928	280
935	209	484	391	155	138	198
347	421	678	628	734	288	295
246	322	544	452	41	472	116
324	8	78	912	107	976	950
153	775	282	261	529	187	311
568	923	764	372	428	914	466
807	57	9	667	768	322	952
416	395	913	707	382	826	961
581	957	174	469	496	996	942
951	621	358	732	673	32	60
679	78	712	236	728	37	106
247	623	835	250	120	670	803
198	199	507	390	48	43	10
534	344	92	973	375	420	481
828	250	723	511	560	275	802
237	991	608	689	746	577	586
345	12	344	709	4	876	337
298	899	38	362	718	628	37
781	306	616	61	100	377	888
154	391	427	900	114	470	72
786	729	603	270	559	499	547
518	77	40	552	907	354	234
256	12	323	287	313	281	321
862	537	229	549	281	7	657
729	585	992	996	665	966	13
826	153	492	158	775	347	284
219	175	656	817	3	540	656
916	810	71	59	898	321	771
714	984	116	300	687	636	512
965	902	62	832	165	280	915
243	810	372	347	645	216	776
348	996	855	336	946	717	593
661	204	590	222	948	262	209
426	385	354	856	830	819	236
263	499	482	971	277	614	120
1000	747	559	961	753	409	210
343	8	738	822	226	277	223
409	391	54	531	435	240	490
123	754	957	657	648	720	518
838	102	72	958	904	469	833
794	717	162	925	164	894	470
378	991	318	913	448	482	526
369	400	338	560	86	400	320
494	641	912	52	117	739	436
896	596	400	257	863	781	254
453	228	625	307	898	109	784
776	739	586	955	635	192	611
69	237	117	885	693	518	927
122	180	10	370	728	598	269
991	797	484	100	599	455	11
873	376	436	653	756	346	247
790	255	407	74	515	234	495
897	252	285	283	95	820	716
600	621	939	541	702	93	595
470	31	335	255	274	795	288
276	319	379	885	888	654	453
209	649	340	162	188	658	339
488	382	7	639	64	642	238
898	551	609	853	436	203	295
511	303	696	485	265	267	159
353	518	847	545	860	252	831
336	59	266	429	183	253	260
271	352	639	309	271	544	574
551	855	243	32	803	677	887
392	527	188	250	983	719	87
563	540	541	978	707	77	697
632	85	604	351	436	710	593
593	782	619	414	831	906	18
929	449	943	773	301	634	296
69	343	111	635	111	627	30
408	482	464	35	784	957	305
304	188	406	592	936	306	469
92	558	895	290	73	724	641
15	139	381	569	260	57	539
840	766	680	793	663	883	112
574	290	169	959	275	128	511
79	414	926	403	104	335	417
407	903	645	165	716	317	675
960	101	574	176	680	212	132
101	101	111	111	111	111	583
388	453	441	546	688	738	720
360	617	4	809	405	943	819
757	694	512	445	834	689	652
168	898	775	105	569	790	778
232	39	708	428	960	396	329
221	257	278	758	29	569	350
616	689	627	640	398	722	321
9	634	291	860	488	915	460
891	937	466	295	613	808	290
355	17	48	39	14	410	796
919	76	32	266	722	79	870
422	805	889	699	484	918	692
581	541	22	61	705	304	117
991	780	629	195	288	286	205
460	429	27	323	339	811	69
947	276	407	767	935	719	294
856	915	815	704	661	14	113
175	458	980	276	686	71	534
378	706	603	544	105	896	425
941	403	232	304	438	51	536
301	827	398	971	805	67	282
895	595	335	525	485	838	293
412	33	910	954	11	429	711
613	55	554	296	535	864	120
655	460	83	111	522	436	516
100	787	417	616	243	853	879
253	86	934	541	741	917	208
301	154	199	78	188	628	66
166	434	952	519	650	507	989
829	691	814	659	56	218	278
390	474	997	348	299	27	784
422	365	45	208	74	658	177
281	423	949	349	143	732	403
492	506	878	447	763	154	315
175	124	637	446	928	28	418
449	294	355	11	10	734	11
961	619	906	483	850	889	887
293	580	756	587	906	941	721
159	300	136	489	632	937	764
339	271	762	543	287	940	589
740	191	705	895	307	505	398
382	330	309	314	92	531	877
822	961	750	25	988	884	517
324	205	449	78	566	205	833
339	203	969	479	237	296	730
571	367	523	404	843	400	544
570	239	286	770	780	40	352
549	403	604	410	812	206	411
862	777	634	366	146	921	133
926	101	780	721	70	285	838
962	134	399	928	900	816	922
733	775	234	752	625	356	511
131	116	809	966	856	150	376
687	753	413	830	82	134	576
634	391	540	899	582	71	555
967	469	504	591	463	812	879
725	51	640	460	555	379	853
211	933	94	116	526	18	323
466	22	511	206	844	284	131
831	356	873	43	288	188	329
979	318	612	373	722	649	516
458	650	156	355	519	311	833
37	887	856	67	994	761	311
36	234	758	413	125	703	625
329	903	76	649	673	931	36
696	846	336	580	220	774	173
627	266	50	292	921	893	42
819	513	541	402	509	714	56
207	632	958	754	19	560	39
566	128	138	874	604	993	680
582	421	45	641	142	616	6
318	737	497	139	427	490	794
160	171	748	155	545	353	295
574	938	259	100	810	268	995
223	594	624	935	713	524	621
479	126	779	759	928	239	500
485	996	228	564	143	545	499
703	475	599	511	381	184	477
521	277	742	569	657	619	193
49	567	796	484	633	466	478
678	270	571	44	61	180	595
626	203	379	736	366	535	540
714	335	828	15	28	587	507
158	809	54	508	744	696	445
477	126	576	970	591	559	20
843	149	939	413	505	678	526
330	664	755	931	501	488	119
722	476	545	455	483	680	209
699	202	681	992	357	317	674
867	150	223	192	492	116	87
643	564	28	533	214	487	17
384	295	152	411	235	86	39
99	183	162	608	893	845	840
692	849	710	176	820	662	563
975	173	502	19	560	22	777
422	584	312	299	743	236	268
872	614	907	141	55	611	535
49	717	543	210	341	432	604
401	719	230	182	575	593	409
367	346	157	765	212	746	644
995	736	647	564	846	102	615
932	142	271	357	77	981	414
700	235	516	563	846	655	67
650	182	219	895	939	715	799
873	529	630	144	781	424	906
827	238	512	843	866	885	904
427	68	272	862	137	930	571
989	64	527	482	289	891	198
572	881	406	209	160	924	97
223	556	294	984	674	936	703
834	578	574	8	728	977	636
901	978	430	642	584	918	374
364	904	611	433	826	739	674
503	623	698	876	695	841	770
662	217	59	648	727	914	752
272	514	86	909	281	716	664
993	302	663	672	960	204	144
169	800	161	325	453	779	530
396	694	746	108	781	738	309
81	100	81	100	81	81	734
417	768	115	613	978	142	396
187	796	408	365	15	220	333
676	368	749	695	282	722	361
807	654	974	407	985	76	818
515	78	969	159	649	751	288
283	435	356	308	110	643	860
900	916	353	211	781	886	150
675	402	590	149	784	942	549
753	73	572	745	906	457	994
724	818	540	193	441	721	686
917	326	406	447	681	401	962
139	343	46	532	170	362	684
727	248	896	521	698	636	684
818	164	83	804	725	8	106
373	592	113	464	365	98	956
743	789	231	826	793	10	973
606	919	532	535	225	331	445
999	313	850	234	578	146	768
488	853	755	250	784	183	24
482	574	90	168	489	950	357
592	222	800	34	815	378	256
296	957	574	256	327	253	137
721	824	324	253	776	101	864
335	894	421	285	111	261	651
711	419	39	160	405	316	832
78	235	328	572	702	250	950
653	638	571	415	538	813	769
483	262	696	902	113	157	139
321	136	854	733	646	686	552
380	449	240	495	455	857	409
518	925	895	783	405	617	925
607	764	973	30	388	56	128
151	477	69	251	676	932	11
356	997	209	440	609	773	267
496	517	915	190	265	661	225
478	328	800	879	150	716	343
937	115	513	271	18	400	529
294	355	37	88	335	933	975
205	393	750	761	52	373	394
927	680	96	131	477	105	578
542	820	879	51	160	524	243
898	231	829	747	417	654	405
899	905	245	868	786	566	329
53	459	311	122	102	737	181
441	616	85	158	357	894	893
123	606	915	479	416	706	261
239	57	978	827	692	487	602
458	465	734	931	68	421	612
909	63	46	324	803	716	547
693	212	870	219	614	455	771
460	166	524	847	313	69	688
335	55	215	868	168	617	811
463	992	507	738	937	965	354
490	810	796	942	282	377	703
857	33	669	564	889	213	363
739	223	830	115	758	894	901
447	247	212	591	535	960	484
47	47	120	120	47	120	554
85	910	494	6	583	34	182
597	262	915	756	13	846	441
637	195	457	23	985	278	133
356	929	923	592	719	675	305
816	133	507	251	99	987	619
120	151	153	809	607	200	535
905	137	477	990	132	179	645
142	85	417	566	441	56	103
130	209	324	633	960	796	283
939	738	343	576	311	619	7
595	137	651	340	354	14	937
874	349	249	715	525	58	130
644	730	693	982	237	713	849
77	176	934	378	586	888	779
854	370	582	2	530	564	73
327	504	780	625	699	251	827
345	832	886	303	71	385	883
78	623	500	977	754	737	218
654	594	461	693	187	834	36
649	811	254	421	136	430	831
871	723	32	818	488	725	90
67	67	67	67	67	67	661
886	975	144	832	321	32	362
528	84	354	256	520	70	265
355	132	435	317	166	856	230
346	635	626	92	28	560	526
962	74	317	850	161	36	899
50	111	50	111	111	111	802
346	42	776	423	614	279	78
744	190	732	708	527	389	493
222	754	942	512	184	989	700
163	262	122	411	509	381	229
207	95	252	999	190	858	518
81	65	347	670	21	859	348
20	997	218	31	578	85	567
74	278	850	632	624	262	507
544	452	450	732	815	168	320
101	274	856	92	90	628	976
513	546	179	899	196	394	663
61	424	721	823	10	250	896
10	838	708	268	177	777	297
130	222	189	264	834	342	953
587	863	446	214	331	270	666
113	241	689	43	950	595	651
509	311	246	227	470	446	629
517	28	350	135	332	465	919
449	169	192	448	481	191	164
33	342	419	101	58	976	925
141	136	729	989	565	394	627
202	639	263	669	176	1	879
233	434	706	10	952	65	990
44	256	202	312	587	652	723
260	999	701	534	360	484	746
712	216	566	129	833	753	484
351	548	84	88	490	338	491
643	558	604	384	322	141	842
830	961	550	32	376	306	446
319	478	897	292	11	759	529
688	17	471	908	568	885	796
715	231	341	593	511	544	398
537	205	207	346	829	323	907
881	63	908	700	759	393	537
697	749	762	587	782	832	225
135	95	706	905	223	106	58
998	914	894	736	867	781	461
646	582	870	613	551	521	784
640	223	386	488	327	540	621
749	735	669	618	662	557	540
421	886	883	273	738	265	295
262	455	381	796	340	38	386
932	990	209	670	412	409	858
1000	539	389	443	381	24	545
618	227	782	163	681	514	88
426	206	497	131	90	575	824
11	356	163	728	451	441	972
303	23	480	444	115	753	440
488	694	945	483	493	7	410
11	630	466	805	362	101	257
673	980	393	797	116	15	121
517	857	646	213	258	496	616
44	976	371	667	843	942	501
333	847	603	224	928	519	32
759	422	252	27	321	769	681
935	285	481	287	176	253	504
721	788	905	64	598	610	155
2	527	888	267	968	914	349
181	309	817	738	598	87	23
765	137	873	371	58	829	755
880	253	711	734	394	378	12
995	697	820	593	259	77	261
253	546	747	96	41	160	237
700	837	177	263	258	669	995
352	535	14	144	499	217	125
152	912	187	948	155	616	230
802	469	527	380	55	500	424
204	428	512	690	754	39	377
357	669	600	193	204	929	950
642	420	551	757	7	46	259
594	615	542	985	83	63	562
732	637	686	438	536	296	231
44	117	251	666	348	938	211
70	446	606	342	700	755	591
74	609	207	395	466	768	719
324	260	89	21	688	743	601
53	73	535	275	455	891	211
462	558	722	901	986	197	596
454	840	813	40	398	82	183
582	672	386	982	78	502	897
884	582	119	656	55	378	513
770	487	261	971	912	600	835
989	275	722	279	560	833	525
836	555	880	31	80	556	171
693	140	980	742	121	383	619
322	656	726	860	149	401	379
633	302	376	713	969	776	782
643	934	630	166	171	865	82
910	260	315	75	302	390	589
4	6	6	4	4	6	611
602	990	467	131	441	479	919
112	819	771	733	722	866	628
355	615	808	145	259	877	386
857	628	787	127	502	364	14
28	682	713	414	518	720	897
231	371	756	215	58	901	10
452	775	911	952	250	609	569
901	737	629	824	591	801	361
821	888	13	115	234	192	180
33	111	238	711	161	244	680
838	557	255	565	996	571	230
45	236	983	882	175	332	251
368	777	51	513	539	657	969
228	121	635	342	12	517	323
718	733	899	933	722	265	79
506	871	247	269	881	32	224
385	251	903	48	180	663	170
65	938	45	406	203	780	665
18	265	57	75	818	816	274
812	350	347	83	256	343	75
38	874	683	15	291	899	747
852	807	515	411	786	246	121
811	303	267	176	655	775	469
236	691	172	295	315	16	331
172	145	645	179	576	463	76
630	247	88	955	860	405	123
107	506	93	61	95	451	79
902	140	308	412	333	506	430
894	42	942	983	358	895	283
