1452	8083	6761	7190
1743	8084	1098	5751
5822	8085	4597	7764
1059	8086	3635	9187
9967	8087	2363	9549
2806	8088	8736	7211
4278	8089	2398	9625
8090	8090	2324	8090
7986	8091	4849	7030
7434	8092	2538	8315
4399	8093	1112	1638
3765	8094	3358	2796
6797	8095	4261	4923
3652	8096	4554	2246
8260	8097	4663	6565
2400	8098	2686	9367
2638	8099	9932	2823
8245	8100	6207	7112
1956	8101	3868	4093
7451	8102	1244	3047
4948	8103	2157	1092
5263	8104	3351	2812
4393	8105	3782	6037
9727	8106	7465	4393
3529	8107	2742	6447
9737	8108	5612	5227
6566	8109	1353	7084
8993	8110	8507	3704
4392	8111	7426	5583
3372	8112	6607	6197
4195	8113	4362	1492
2233	8114	2355	8907
6312	8115	5075	1496
8576	8116	5232	2867
8476	8117	8298	1694
8146	8118	1686	2381
7333	8119	7207	4076
3872	8120	9428	6861
6908	8121	8386	4247
1874	8122	6630	9692
9647	8123	4917	3028
5749	8124	6807	8849
6651	8125	5043	3399
2386	8126	5919	1698
9079	8127	2755	8528
2968	8128	7532	9081
3035	8129	7068	5390
6702	8130	4427	4384
7626	8131	3397	1798
5967	8132	3561	1555
1963	8133	6189	2247
1538	8134	3195	5350
1230	8135	2929	3973
7462	8136	4874	2684
4926	8137	3857	9595
4675	8138	9522	7256
5052	8139	2844	8208
8140	8140	8140	9716
8806	8141	1483	1394
2206	8142	5700	8859
1085	8143	1112	4845
6323	8144	4865	6041
8396	8145	6013	4526
2507	8146	3922	7590
1255	8147	5007	7694
8287	8148	6179	8462
2945	8149	7079	5076
8169	8150	5607	5987
7635	8151	4280	8324
9022	8152	8068	5629
1984	8153	9797	9026
8337	8154	5345	9226
7597	8155	7059	6766
9896	8156	9758	1360
4102	8157	3430	2834
8224	8158	6594	4733
4158	8159	3312	3244
4625	8160	4536	2494
5419	8161	4001	7682
3393	8162	3907	1412
3330	8163	1357	8883
3931	8164	1278	4176
2196	8165	7011	8165
5298	8166	6273	7397
5285	8167	3149	3014
7383	8168	4286	8539
7747	8169	9150	2385
7670	8170	2117	5692
2677	8171	7747	8891
3477	8172	4142	3984
1506	8173	6204	5147
3030	8174	8765	9071
3295	8175	4538	7801
8470	8176	3827	4836
9220	8177	9811	5408
9331	8178	5684	2840
5928	8179	5720	4780
6887	8180	1985	3246
4883	8181	7552	5241
9393	8182	2131	9243
3561	8183	2656	3032
1904	8184	6342	7715
3255	8185	9514	4669
7481	8186	4160	7869
9416	8187	1089	1000
2423	8188	1398	2428
6923	8189	3243	1636
8190	8190	4282	1081
1070	8191	3853	4032
4075	8192	7751	6625
8689	8193	5782	1858
5112	8194	3148	5628
1740	8195	9190	4536
2186	8196	4739	5833
5242	8197	5289	4013
5437	8198	8170	8553
5963	8199	3979	1537
6495	8200	2760	1291
5051	8201	3231	8473
5621	8202	9168	3285
7087	8203	7233	2263
4336	8204	1562	5344
5686	8205	3476	9757
4615	8206	7764	1614
4936	8207	7892	4748
3901	8208	1179	2376
4208	8209	8468	6989
6605	8210	6537	7716
3225	8211	4161	8808
7695	8212	8793	1253
7367	8213	9411	8087
2341	8214	5099	8436
5513	8215	5197	2962
3588	8216	1290	8439
7558	8217	6973	8078
8077	8218	6721	8367
9591	8219	3868	8006
1019	8220	5100	7985
1701	8221	9247	2379
8079	8222	6535	2400
8493	8223	2324	5559
1212	8224	8044	1045
8858	8225	5444	7027
3364	8226	8350	7066
6068	8227	1067	1944
8584	8228	2342	6789
5730	8229	5825	9804
1917	8230	1170	5475
8282	8231	6298	8749
1310	8232	9753	3642
9104	8233	1272	7496
7047	8234	6932	1519
7560	8235	1623	9129
7910	8236	7660	5091
2281	8237	6493	6707
3885	8238	7875	2523
8910	8239	2490	1501
8240	8240	8240	8240
9811	8241	8177	7182
4858	8242	3193	1079
8641	8243	1782	5037
8529	8244	7222	9637
7996	8245	6020	2349
4851	8246	2926	5391
4800	8247	7538	6248
7715	8248	5841	3609
2925	8249	3940	1851
5855	8250	6286	5142
7970	8251	9734	1079
6021	8252	4100	8139
4018	8253	7050	8241
7638	8254	5118	3950
5968	8255	2545	7190
8487	8256	3852	8560
9046	8257	3701	7903
5138	8258	6797	7561
8882	8259	2212	7964
6665	8260	1792	8565
2368	8261	8782	4715
2280	8262	2188	2986
1892	8263	6076	1170
9417	8264	5674	2833
4772	8265	2795	7922
4085	8266	1123	2579
8645	8267	2920	7575
3147	8268	5546	2445
8451	8269	8390	9796
5829	8270	1543	8305
4020	8271	3689	6651
6190	8272	3130	2934
6938	8273	8237	5136
3297	8274	8679	8592
9146	8275	4707	5464
2512	8276	6362	8057
1265	8277	8079	6018
8923	8278	1352	9770
8475	8279	1154	8719
4850	8280	6592	5397
8244	8281	3974	3012
1517	8282	7421	5762
8074	8283	1890	2104
5862	8284	5458	3152
1744	8285	1153	8425
7940	8286	7586	1734
7601	8287	8339	7895
1501	8288	1967	7858
2406	8289	6806	5709
8290	8290	5145	6694
3065	8291	8487	8817
8005	8292	7091	5248
2504	8293	6441	6402
8402	8294	9485	2517
3521	8295	3433	9935
4008	8296	4057	3918
9441	8297	7126	5182
3465	8298	9577	3961
7478	8299	5474	8363
2749	8300	7868	1042
2895	8301	7650	4514
7165	8302	1310	9256
4564	8303	2218	6933
7279	8304	5325	2210
9298	8305	8999	8039
7383	8306	9540	9030
8981	8307	5422	5075
7686	8308	9413	3430
2449	8309	8068	5647
3373	8310	5322	1623
6802	8311	8619	8115
2999	8312	7458	7456
7196	8313	7416	2921
7957	8314	7822	6599
6258	8315	7555	8315
5941	8316	4574	5668
6080	8317	7272	3939
4578	8318	9553	8664
3664	8319	1687	1734
1470	8320	2917	7743
9383	8321	6912	7627
9137	8322	9817	5360
6458	8323	3556	9163
9909	8324	8515	5532
2293	8325	3555	2494
6700	8326	7597	5941
6958	8327	3379	5406
7162	8328	5538	6570
5165	8329	7870	8034
4330	8330	7999	2276
6400	8331	6179	6070
3129	8332	1333	1373
8252	8333	4451	5857
8056	8334	3516	3648
8169	8335	8111	5587
2972	8336	5443	9754
1683	8337	7781	6264
8346	8338	4710	4730
1565	8339	1641	7185
8340	8340	8340	8380
5326	8341	3756	4482
8393	8342	1340	2159
2571	8343	3308	4834
4291	8344	2549	1236
9918	8345	1733	2187
5301	8346	2092	9313
3876	8347	9139	7499
2377	8348	8036	5660
4661	8349	5356	7342
7457	8350	6085	4507
8562	8351	5921	3375
6288	8352	9090	2962
7625	8353	4908	5066
2158	8354	2957	4048
1899	8355	9198	5620
2115	8356	4192	3178
2669	8357	6317	3708
6134	8358	4926	4977
8006	8359	6713	7578
3075	8360	3530	7561
8469	8361	6843	2618
7692	8362	9453	4381
5255	8363	7537	6815
2874	8364	6317	5112
6566	8365	7767	5855
8805	8366	4979	7159
6489	8367	9710	5976
7233	8368	7139	5859
5806	8369	6705	7539
9553	8370	8350	1726
2286	8371	4689	1561
2889	8372	7435	3413
1191	8373	4097	8881
7805	8374	6936	6212
1609	8375	4602	8063
5781	8376	3971	3225
9516	8377	1145	4723
4216	8378	1817	1965
3813	8379	2674	4858
2201	8380	7956	1270
6439	8381	2913	6934
5827	8382	3155	1970
2652	8383	9064	3839
4395	8384	1236	7869
3684	8385	1868	2723
2457	8386	7771	4657
2279	8387	5425	8532
6142	8388	6287	8010
4636	8389	6072	5405
8390	8390	2045	8390
4561	8391	1143	6905
9224	8392	1666	2899
8607	8393	7563	7622
7348	8394	9121	2434
1798	8395	2971	5289
7744	8396	6391	6031
5599	8397	9628	7830
2798	8398	6842	5106
7666	8399	6666	4911
4888	8400	3871	7895
3457	8401	6234	6113
5422	8402	4871	7693
5248	8403	1965	3731
4742	8404	2233	2535
7114	8405	1099	7148
5369	8406	3906	5684
9125	8407	6833	3757
8182	8408	6346	2451
1432	8409	2241	9056
1924	8410	3665	9099
4189	8411	9606	1426
8283	8412	6566	7732
3156	8413	7544	5727
6098	8414	4825	4035
8084	8415	8849	9747
3316	8416	6055	9463
3384	8417	3275	7565
8823	8418	6559	7145
3724	8419	7192	7383
7722	8420	8804	5096
6787	8421	3732	4397
8232	8422	5611	4468
8266	8423	9076	4890
5935	8424	5261	7701
7418	8425	2724	8450
2437	8426	6387	5693
9996	8427	6972	7561
3175	8428	6995	9324
1645	8429	2468	2462
5750	8430	8285	1333
2212	8431	1081	1452
9580	8432	6190	8781
4322	8433	9855	8325
7003	8434	9580	8772
3583	8435	2018	1449
7791	8436	4147	1289
8262	8437	4365	4834
6079	8438	6672	3034
1826	8439	2585	4139
8440	8440	8440	4295
4227	8441	8021	2429
3768	8442	2308	8909
5314	8443	1171	2219
2402	8444	2950	1941
5256	8445	6726	9087
7497	8446	8204	6860
8687	8447	1953	1896
3275	8448	5345	6112
7641	8449	5742	5927
7732	8450	1233	3864
2760	8451	5745	4865
7888	8452	9509	2538
2082	8453	2630	8418
8517	8454	1072	2343
7955	8455	4310	6539
4055	8456	2545	3005
6686	8457	1925	1740
3348	8458	4183	1913
7252	8459	4219	6209
5080	8460	6780	8239
5694	8461	4769	8122
7299	8462	7521	4934
8058	8463	8895	7578
4967	8464	9170	2525
9499	8465	8899	8465
3378	8466	5858	6008
5089	8467	7219	7546
4658	8468	5508	3717
2691	8469	2355	2497
2311	8470	1614	3032
8444	8471	3612	8102
1019	8472	1297	6358
5776	8473	3130	9964
9110	8474	4484	3227
3248	8475	6737	2533
8665	8476	7442	5954
1246	8477	4099	9549
6112	8478	9140	8353
9536	8479	2948	8951
2109	8480	2984	4231
3738	8481	3413	1854
7594	8482	2197	9027
4871	8483	5796	9065
3406	8484	7931	7529
7199	8485	5648	4987
2443	8486	7288	8848
6573	8487	3807	3919
1298	8488	1679	6218
9022	8489	8028	2157
8490	8490	7894	9044
2063	8491	1440	4293
1707	8492	3342	6166
3684	8493	7168	7087
6168	8494	2820	9339
3613	8495	7957	3576
5102	8496	9917	2660
3387	8497	7520	3635
1405	8498	7519	5317
7067	8499	3640	5503
3723	8500	7536	8062
2771	8501	9533	3586
1858	8502	2072	5586
9651	8503	5537	7866
2326	8504	9187	8860
9462	8505	9859	9499
2366	8506	4829	4453
9506	8507	7541	4325
4572	8508	1867	5746
2476	8509	7023	1630
9229	8510	4008	4900
5112	8511	1880	5454
2406	8512	7265	3040
1752	8513	2685	1531
8889	8514	1903	6291
4393	8515	2745	5313
2753	8516	6188	7367
2829	8517	6729	5153
7677	8518	2862	8144
6545	8519	7442	9265
8867	8520	2311	5979
9765	8521	7511	8280
1259	8522	1072	9973
9978	8523	9935	2487
9422	8524	1471	1549
5565	8525	8114	8755
6137	8526	1310	8231
4418	8527	8797	3991
2690	8528	7984	2404
1673	8529	9652	6070
4939	8530	3513	5890
1571	8531	5567	6102
8432	8532	1844	4441
2480	8533	3560	8271
7970	8534	7094	9665
1107	8535	6158	3544
9989	8536	9952	3088
9666	8537	5032	7266
5139	8538	2744	6649
6175	8539	8394	4238
8540	8540	8540	8540
9787	8541	2701	5282
7622	8542	1207	2733
7521	8543	1735	3049
3933	8544	4540	9777
3353	8545	2040	5937
6866	8546	6042	9726
2123	8547	9242	9451
9454	8548	8867	9874
5623	8549	2297	6477
9209	8550	7911	3899
6845	8551	6778	8717
9846	8552	9823	9670
9929	8553	3752	2344
6082	8554	9144	8905
5236	8555	6817	6083
9626	8556	6548	5891
3923	8557	2402	1300
2632	8558	9670	3273
3276	8559	4480	8603
4530	8560	4743	9878
4267	8561	3314	8913
9837	8562	2305	9569
8746	8563	9979	7835
7959	8564	5056	9539
6509	8565	8702	8997
6930	8566	4006	7459
5967	8567	3767	6931
4975	8568	8079	4533
5090	8569	8920	7852
8639	8570	9120	6857
8994	8571	3342	2322
1334	8572	5660	9309
1627	8573	9350	9592
7678	8574	4567	7110
6121	8575	1022	9251
6596	8576	7997	3077
1717	8577	4297	2185
6458	8578	2823	6146
1294	8579	7810	8918
2394	8580	5690	2083
2160	8581	5057	1672
2976	8582	5382	9328
4163	8583	4062	2192
5327	8584	9207	8418
3274	8585	8503	7419
4112	8586	1188	1286
2349	8587	3886	3465
8475	8588	6162	3263
1338	8589	4370	8278
8590	8590	5422	5195
8332	8591	8217	7147
1893	8592	3477	5310
1258	8593	4167	3940
7921	8594	8296	2809
5230	8595	2013	5449
6288	8596	4454	7227
1134	8597	4967	5452
9018	8598	5859	7853
9064	8599	2100	2355
4742	8600	8473	3579
7840	8601	8617	3237
9737	8602	5892	1017
3410	8603	6672	8362
2799	8604	9846	8173
6052	8605	8612	9658
2851	8606	6038	5971
3572	8607	6351	6626
5700	8608	1592	6042
1968	8609	8304	3354
3832	8610	2055	4371
3265	8611	6132	1956
1555	8612	7626	1163
4953	8613	8793	9049
1935	8614	8649	5319
1836	8615	9930	8615
1559	8616	5084	5171
7266	8617	8708	4288
1563	8618	4207	1101
8423	8619	2754	6774
6055	8620	8367	3775
2337	8621	2355	6180
2980	8622	2832	7013
5173	8623	8389	7656
3793	8624	1239	6299
2631	8625	3781	4563
7813	8626	9636	4987
5078	8627	2349	6579
1399	8628	9724	3701
2673	8629	5117	1851
4735	8630	9646	1900
1718	8631	5112	8992
7491	8632	1936	3435
7345	8633	1266	5222
6051	8634	8840	1878
7239	8635	9931	4462
8225	8636	9569	3673
9719	8637	7771	8210
8442	8638	6917	8543
3373	8639	2705	7683
8640	8640	8640	5851
4468	8641	5960	7393
5419	8642	1722	7505
4665	8643	8589	9736
6257	8644	2884	6383
3157	8645	1223	7235
9059	8646	2626	3811
6795	8647	5241	1442
4589	8648	9113	8511
5293	8649	9299	4843
3153	8650	3506	3343
6761	8651	3535	5238
3642	8652	8305	4087
8869	8653	4705	7450
7241	8654	6715	6983
7068	8655	4259	3365
4122	8656	8303	6519
9655	8657	4511	2302
9919	8658	9541	2221
6395	8659	1419	4744
5064	8660	6288	8825
2277	8661	3092	8415
4125	8662	5497	3013
4222	8663	6455	1703
1870	8664	8942	3717
6310	8665	5010	7041
1605	8666	6476	3205
7698	8667	3570	3936
7895	8668	3667	9142
6855	8669	8899	3198
1682	8670	8607	8835
5402	8671	8895	2873
7569	8672	6582	6981
4124	8673	3234	1468
2894	8674	1565	1465
7310	8675	6027	1414
2269	8676	9545	5335
8515	8677	9963	6655
3376	8678	3844	9414
3117	8679	9480	4829
4411	8680	3705	5709
2993	8681	4552	4131
4269	8682	4003	7869
9957	8683	2750	7298
4622	8684	3400	5664
8462	8685	6024	2419
5905	8686	2741	1087
7730	8687	9950	7067
5564	8688	2015	5061
6572	8689	4954	9971
8690	8690	5380	8690
1908	8691	6071	4721
3908	8692	8353	2059
7216	8693	6148	2991
5897	8694	2331	9952
5885	8695	2174	2371
7052	8696	2910	2922
2461	8697	8285	5261
8954	8698	7078	4557
8272	8699	2162	3025
8780	8700	1098	2800
3725	8701	6758	7736
5349	8702	9692	5962
3660	8703	9966	7895
6007	8704	9640	3794
6508	8705	4542	7071
8672	8706	5678	7829
4923	8707	8981	5539
1326	8708	8620	5460
8259	8709	1275	5312
6257	8710	7862	4745
1991	8711	6995	2947
6577	8712	4614	8475
5514	8713	1013	7780
3776	8714	1395	5146
6467	8715	6330	8846
7401	8716	2888	7099
1883	8717	2338	7324
8568	8718	9998	9165
9835	8719	7155	7398
1244	8720	9209	3106
8821	8721	7370	4874
8744	8722	6678	7113
1001	8723	7082	6255
1492	8724	5175	3309
4442	8725	7424	5615
6536	8726	8152	2295
7876	8727	6004	6826
3637	8728	7779	1003
3709	8729	4904	4406
5194	8730	2299	2086
7334	8731	6122	6850
8964	8732	3447	6059
1237	8733	5376	5919
9320	8734	7954	4704
3233	8735	8511	4141
6913	8736	8769	3829
3213	8737	9486	4099
7716	8738	6267	7206
3449	8739	8748	8237
8740	8740	8740	6971
4579	8741	5733	2844
2582	8742	4506	8452
2291	8743	3613	7245
7678	8744	2268	6901
5101	8745	1763	5576
8926	8746	2068	1755
1480	8747	6025	2837
6655	8748	6964	9651
9123	8749	9392	2383
5275	8750	8480	7785
8149	8751	1993	9284
4448	8752	4449	9946
8253	8753	9049	3905
3759	8754	8919	7338
7066	8755	9334	8397
1037	8756	2110	1439
1314	8757	9144	6202
7806	8758	1849	8355
7875	8759	8127	2297
4559	8760	9506	3194
3459	8761	4228	7188
7306	8762	5931	3471
6967	8763	7640	6413
9273	8764	5676	3622
1322	8765	2083	8765
1113	8766	3137	8382
5140	8767	4604	3792
9820	8768	9968	2776
3589	8769	5204	2618
6907	8770	1141	3247
4450	8771	7790	9615
8751	8772	9242	2796
6015	8773	2728	2508
7672	8774	7210	7231
4116	8775	3469	9135
1454	8776	4500	9434
1548	8777	6406	8929
9659	8778	4371	2802
4247	8779	9128	3502
7958	8780	3630	3206
6646	8781	2894	6106
2493	8782	4649	8648
5451	8783	8714	8693
3070	8784	8611	4859
6697	8785	6252	8756
9186	8786	5860	7407
9065	8787	4606	3413
8835	8788	7681	4573
2695	8789	8759	5666
8790	8790	9107	5572
3894	8791	7945	7749
8273	8792	8333	3483
8408	8793	8852	6293
3286	8794	3655	4482
6558	8795	2167	1921
8172	8796	8258	8445
2937	8797	6886	7513
9714	8798	8785	4573
9211	8799	7070	9506
2992	8800	7548	1900
9235	8801	4739	2030
3426	8802	1368	7837
9805	8803	7384	6564
7783	8804	2373	9239
1342	8805	2394	3644
8671	8806	9062	6705
9875	8807	9193	6750
4337	8808	6364	1953
4265	8809	3772	1823
7287	8810	9399	4261
2128	8811	9348	3135
8223	8812	7507	9252
9267	8813	3696	4478
2117	8814	1649	5811
7135	8815	9374	2595
1082	8816	4847	8916
5770	8817	7549	2832
9052	8818	3922	2420
6078	8819	3641	9105
2041	8820	1413	1741
8825	8821	4741	6915
5369	8822	4060	5785
3307	8823	6794	4735
6418	8824	8613	1374
8864	8825	9806	3531
2939	8826	4386	4303
8964	8827	2302	8395
1235	8828	4833	8010
5335	8829	6681	7249
9255	8830	4983	4029
2104	8831	2580	1275
5516	8832	4938	5782
2762	8833	5951	2253
4099	8834	4794	9410
9819	8835	4598	7451
7065	8836	7457	8060
6400	8837	4095	6927
3325	8838	5878	3043
4120	8839	2163	7194
8840	8840	8840	8840
7357	8841	6654	5222
7133	8842	4774	8930
8446	8843	7386	5681
2800	8844	1706	5604
3505	8845	7488	5864
3706	8846	6706	4704
5823	8847	9245	2240
7330	8848	8867	1456
6683	8849	5889	1587
3898	8850	3443	5029
8765	8851	3677	9906
2725	8852	4407	9747
1126	8853	6852	6285
9310	8854	7438	7460
4784	8855	2033	6592
6458	8856	8106	8093
2716	8857	2915	7779
3340	8858	6410	8666
9510	8859	6159	2276
2926	8860	4059	2190
3675	8861	7942	1222
5741	8862	9845	8682
6865	8863	1489	4799
9408	8864	3897	6382
3368	8865	2181	9383
7479	8866	3862	2384
9904	8867	1453	3834
6189	8868	1680	2034
3409	8869	1777	1659
1949	8870	7928	7691
1461	8871	3336	6673
9681	8872	8300	7954
1804	8873	4373	8224
3190	8874	8247	1249
8562	8875	9523	4398
5073	8876	6762	9652
8717	8877	6896	9400
6986	8878	2347	3871
8953	8879	6017	6476
8844	8880	1579	9762
4538	8881	8954	9027
8113	8882	2175	2129
9907	8883	5361	5683
6686	8884	5484	9464
5301	8885	6232	4157
7992	8886	8926	6123
8883	8887	6015	5536
6252	8888	5685	5508
9824	8889	9448	2325
8890	8890	4798	2335
1735	8891	9775	7234
8758	8892	1776	6170
4897	8893	2633	7257
6736	8894	5622	7946
4979	8895	1698	1910
9159	8896	1650	1508
3208	8897	2045	3503
1979	8898	1814	5559
8789	8899	5519	1377
7560	8900	9227	4527
3040	8901	8538	9553
8658	8902	2281	2780
7426	8903	4945	7025
7279	8904	8073	7088
5380	8905	9279	5426
5177	8906	1877	9614
5444	8907	8014	8329
8218	8908	7668	2868
1804	8909	5672	8977
7030	8910	4477	6175
9271	8911	6033	7955
9272	8912	4072	9759
1426	8913	2464	8700
4637	8914	7175	2673
7968	8915	2995	8915
1024	8916	3102	2888
2112	8917	3388	9804
1980	8918	4639	3173
7217	8919	6791	3196
6427	8920	7270	7619
9756	8921	1583	6915
6134	8922	8279	7233
4664	8923	8529	4616
1517	8924	1629	2599
4384	8925	1837	3592
5684	8926	7109	7690
4950	8927	8477	4099
4044	8928	8815	4242
2738	8929	6841	3315
8219	8930	5521	5993
1418	8931	1897	4712
7350	8932	4783	8095
3444	8933	3946	6009
8956	8934	6131	4131
9886	8935	4221	9234
5491	8936	2826	4564
1149	8937	2242	3438
9874	8938	8374	2915
3182	8939	3065	7317
8940	8940	8940	4462
1928	8941	8342	4163
5946	8942	5657	9331
7825	8943	1867	7159
3998	8944	9022	8337
2408	8945	1447	6580
2612	8946	7539	1434
4816	8947	7579	1079
6165	8948	1123	6739
7415	8949	9969	9049
4676	8950	3500	6464
6952	8951	2108	6285
5993	8952	5926	1914
3623	8953	6667	3794
2358	8954	6470	2482
5494	8955	7479	9805
9205	8956	1075	4919
4740	8957	7612	4571
7943	8958	3220	2063
5723	8959	4655	6727
1478	8960	4501	6937
8216	8961	3178	2220
4358	8962	7527	6329
1383	8963	9392	4335
2756	8964	5668	7232
4572	8965	7458	5464
9993	8966	6547	9085
5099	8967	9134	9930
6144	8968	6903	7645
3810	8969	4197	8604
1631	8970	6026	5422
8972	8971	2121	4625
3604	8972	4857	7543
9627	8973	6177	9267
1379	8974	8859	6355
7028	8975	6002	7440
8286	8976	5515	5079
5696	8977	8098	1776
5880	8978	9469	1397
7886	8979	9224	9234
2949	8980	5412	3414
7563	8981	8934	5772
5801	8982	5853	1001
5249	8983	6489	1947
9640	8984	7281	4378
2552	8985	5730	2336
8304	8986	1006	6167
1667	8987	6522	2240
5006	8988	9799	9220
3905	8989	9910	4315
8990	8990	8239	8990
8110	8991	4429	6643
3181	8992	2328	8627
6440	8993	4349	6460
5272	8994	3139	4930
2245	8995	8371	2809
9881	8996	2713	9340
1235	8997	7912	9237
2431	8998	6332	7162
5378	8999	5802	2025
4260	9000	3647	7895
2317	9001	9843	4270
6371	9002	8158	1790
6927	9003	5896	8408
6702	9004	8069	5962
2172	9005	9757	6128
7651	9006	8390	1880
2503	9007	3083	9062
5729	9008	5881	9436
8703	9009	6255	7677
9825	9010	5347	9400
3513	9011	7820	3126
8831	9012	4839	2810
2000	9013	5961	1823
4407	9014	6679	1993
8324	9015	4338	1469
6314	9016	7609	8697
1625	9017	9321	1592
2498	9018	2797	7149
8724	9019	7420	1550
2928	9020	2714	7182
5657	9021	7252	6481
7674	9022	1833	8864
2288	9023	5113	7130
2822	9024	6877	8617
6769	9025	2487	1432
6858	9026	5219	4055
2588	9027	4433	8576
4501	9028	5284	5451
6922	9029	4844	9251
1254	9030	1661	2425
1377	9031	6720	5453
2710	9032	9320	5025
6755	9033	6868	9745
9443	9034	6199	5752
5387	9035	1612	5073
7308	9036	4796	1157
8185	9037	8175	5402
2933	9038	9258	6506
8498	9039	2544	6686
9040	9040	9040	5878
4572	9041	7734	3022
8442	9042	2899	9337
5518	9043	9588	2785
2830	9044	5725	7869
5188	9045	9621	3364
4453	9046	3061	9643
7408	9047	5919	3665
5745	9048	8941	8490
5852	9049	5921	6294
3196	9050	9884	8717
9235	9051	7124	4302
8442	9052	9300	6285
5237	9053	9760	3358
5949	9054	7386	1518
4375	9055	5304	2630
3651	9056	4504	8223
3756	9057	7031	9770
2301	9058	9009	7550
7404	9059	3999	3040
9268	9060	5062	5592
6527	9061	6226	8976
6856	9062	3746	9726
8092	9063	3114	3209
8516	9064	3083	9164
2717	9065	4027	9065
5940	9066	3405	9201
5887	9067	8758	2732
4725	9068	5689	5886
7212	9069	2594	7650
4619	9070	7314	4841
2565	9071	4535	4072
6664	9072	2079	4881
9205	9073	1673	6197
9025	9074	7182	1433
2959	9075	8197	9791
3720	9076	7707	2939
9807	9077	5110	7278
5477	9078	9937	9639
8860	9079	1121	9223
3508	9080	5649	2608
5349	9081	5077	3180
3601	9082	6160	1397
4683	9083	1104	9300
6470	9084	3102	2699
3398	9085	1373	3549
2142	9086	7012	9386
7953	9087	6520	5322
1303	9088	2086	9563
1066	9089	4318	3918
9090	9090	7457	1275
3200	9091	8217	9759
6182	9092	9753	4551
7930	9093	7593	6706
7632	9094	2119	8922
6091	9095	5393	3337
4366	9096	6234	7396
6884	9097	5200	4488
3772	9098	4264	9797
7464	9099	4635	2644
1172	9100	9180	3742
4112	9101	4751	5501
8242	9102	5316	2795
6634	9103	5080	9074
4345	9104	9970	1995
1792	9105	7004	2959
7635	9106	2327	1084
