17	55	53	77	92	35
99	60	6	43	23	22
53	69	40	59	54	76
74	14	34	23	21	11
54	10	85	98	2	25
70	25	23	27	10	22
6	53	62	81	50	65
65	35	87	31	65	19
39	93	6	53	3	84
93	33	51	47	74	98
88	89	65	48	9	88
68	17	15	41	100	36
96	42	82	11	35	72
22	69	6	46	98	17
84	79	41	5	71	78
28	2	25	32	54	59
61	52	61	97	37	48
62	10	77	52	84	40
50	89	16	75	8	76
85	100	40	82	70	1
74	52	63	74	20	36
60	57	7	4	64	88
14	27	85	10	99	5
27	12	57	6	84	91
93	99	74	54	99	53
69	38	44	59	48	66
50	17	16	4	43	2
88	14	8	77	26	86
89	76	91	11	71	28
27	63	68	11	52	98
93	92	98	5	39	68
27	53	85	38	10	81
71	49	53	99	96	60
54	42	3	62	72	79
8	65	32	3	87	9
87	4	5	7	99	97
36	61	87	21	69	21
45	34	57	46	55	85
85	94	10	66	19	55
58	59	6	8	8	63
43	73	9	100	76	24
41	44	12	31	81	53
53	15	10	87	66	39
34	39	69	59	83	28
93	38	59	64	23	6
85	34	18	39	49	40
59	59	48	66	1	82
85	99	45	45	63	60
87	7	23	78	32	90
49	2	48	69	69	62
45	74	55	90	45	44
62	7	7	91	47	36
95	30	83	78	20	24
82	50	90	79	4	75
3	2	58	9	52	76
53	87	76	79	80	25
23	70	57	16	75	37
4	7	89	8	16	7
31	4	83	47	31	26
53	48	10	86	88	99
5	29	71	78	29	100
71	46	54	27	47	2
67	78	39	42	28	49
19	60	52	27	36	43
24	22	8	23	44	42
31	84	18	46	26	32
59	9	79	96	59	15
19	62	41	84	55	12
38	52	9	50	21	33
43	60	20	88	38	26
1	71	22	61	67	11
29	22	18	32	64	81
43	59	6	59	51	1
94	97	4	47	55	49
91	27	31	18	55	75
6	36	25	82	69	69
61	53	22	53	66	46
56	89	30	99	66	16
84	26	42	72	84	85
33	71	39	7	38	33
75	33	56	27	87	86
47	66	45	97	88	71
83	63	30	52	14	58
46	23	33	55	53	76
48	17	43	98	9	31
81	41	44	10	31	20
10	94	18	43	72	71
49	49	16	19	80	53
71	15	48	88	47	72
38	8	40	63	30	12
38	46	57	60	16	20
90	57	57	8	95	40
29	19	5	34	4	25
61	18	17	3	29	45
7	53	80	84	37	24
86	68	11	36	41	91
40	39	74	56	26	1
16	44	53	75	56	59
65	58	72	11	56	48
38	60	70	79	83	26
44	45	42	31	65	28
46	69	20	83	81	52
4	40	49	76	91	38
15	60	24	71	70	43
27	30	87	64	6	11
50	33	99	18	37	71
22	32	50	62	37	58
73	100	56	64	75	75
23	18	63	26	27	24
32	37	87	4	1	49
33	38	41	76	56	37
14	57	10	49	65	53
52	45	37	60	38	96
1	87	15	96	35	69
53	28	35	58	8	96
72	31	65	99	8	91
3	95	38	56	13	74
63	46	61	1	57	76
67	39	36	71	65	83
33	91	80	38	34	34
27	6	61	8	17	62
68	81	82	88	51	66
22	36	10	14	58	56
85	32	48	16	25	100
14	92	7	97	43	41
91	17	40	53	42	94
58	72	35	23	94	57
90	69	48	22	21	97
86	47	69	42	6	70
29	88	80	21	65	89
40	73	28	42	54	69
31	23	34	22	19	64
96	97	72	40	69	10
21	30	61	44	59	81
33	39	1	15	77	24
95	84	10	32	93	57
99	22	66	8	14	43
6	76	39	73	19	72
11	83	88	35	14	56
38	64	41	55	78	18
19	1	76	67	13	22
50	92	40	12	8	62
96	19	20	54	82	18
37	32	22	33	7	99
36	24	20	13	9	45
39	46	99	30	28	24
58	13	61	53	1	68
19	22	33	19	62	44
73	78	30	3	1	27
68	88	71	96	91	17
44	69	48	95	75	6
66	20	60	92	31	81
41	63	31	63	34	91
87	57	31	98	1	23
22	62	20	68	54	20
51	81	35	68	94	18
83	12	46	89	66	31
7	47	23	22	33	73
61	63	48	65	46	83
49	27	5	40	53	31
70	48	77	92	39	32
85	33	81	19	46	79
95	44	84	11	77	55
28	17	51	27	25	61
82	8	80	30	12	78
15	77	51	1	58	97
38	67	27	22	61	26
72	25	42	3	75	97
15	99	18	51	45	58
88	49	24	29	12	78
36	33	63	71	75	41
27	97	79	78	52	58
10	26	70	24	97	5
83	40	77	79	12	38
70	73	15	13	12	74
17	35	76	21	59	19
28	15	24	45	20	87
20	70	38	15	99	99
51	40	4	7	47	29
19	83	2	87	83	21
68	87	56	31	33	75
78	37	44	47	28	55
35	92	8	31	73	59
48	74	21	75	49	73
67	8	35	72	72	39
66	46	97	89	9	49
22	33	38	56	87	55
60	87	28	62	82	47
44	62	53	98	66	57
92	77	60	77	37	55
96	11	27	73	15	87
46	56	14	39	66	22
28	78	55	46	87	75
72	13	47	58	62	69
99	93	93	82	23	17
88	19	51	9	53	24
98	97	71	49	98	65
46	98	15	51	15	78
18	60	82	7	88	9
88	22	25	20	8	33
73	11	25	95	63	92
89	9	67	74	62	31
90	11	22	46	9	15
48	21	11	43	18	38
2	34	34	18	74	61
25	64	12	55	29	87
43	98	27	43	70	76
94	83	40	11	100	18
74	11	2	18	63	40
3	21	27	90	91	17
89	67	99	16	98	33
49	80	80	46	45	16
85	41	21	82	36	60
85	62	40	79	98	67
9	58	63	44	90	64
6	97	45	15	29	10
97	63	54	4	80	99
4	49	61	37	83	99
63	7	58	15	67	39
69	41	35	76	34	58
81	43	67	63	7	42
68	75	7	59	10	67
59	89	5	75	42	76
8	81	85	11	88	99
24	78	76	35	56	98
18	84	59	53	99	74
5	36	26	20	26	69
90	64	98	18	62	74
19	52	35	23	11	9
79	75	67	64	79	49
83	25	56	62	79	37
89	13	1	62	17	31
71	54	26	59	90	93
36	50	59	83	97	48
71	25	19	23	37	12
68	71	66	87	10	37
67	53	46	22	36	43
66	58	98	5	23	48
96	23	8	12	7	41
88	81	100	4	32	17
30	32	60	65	37	26
85	60	30	18	25	65
82	39	47	18	43	5
65	10	79	60	52	87
57	37	97	11	63	91
99	17	41	84	6	25
5	21	21	95	40	3
38	76	50	64	63	28
25	6	81	14	38	77
22	84	49	71	15	67
15	60	15	97	79	61
47	72	23	38	28	10
39	60	23	46	26	77
96	9	11	56	14	88
73	35	72	35	3	89
34	4	35	76	19	10
95	42	76	30	19	29
2	90	1	59	73	47
68	36	98	16	28	1
51	33	33	82	28	1
37	79	19	67	38	80
71	39	40	86	58	61
84	77	85	26	7	13
31	89	67	20	41	13
35	41	18	22	7	65
98	75	59	87	74	45
57	38	43	81	60	82
95	61	18	55	39	76
29	57	68	4	53	22
60	61	7	51	80	18
28	45	62	66	32	91
13	26	44	34	67	48
66	29	71	54	41	84
9	18	64	98	14	56
65	76	75	52	20	50
56	22	44	68	17	97
71	87	83	24	48	98
65	48	93	22	72	3
26	57	40	99	19	50
88	20	39	79	3	35
36	34	22	4	76	82
40	26	89	69	91	15
23	78	64	86	100	97
9	59	45	96	30	71
78	85	83	53	62	69
88	56	31	57	14	18
67	26	83	23	12	75
11	66	93	78	12	64
100	44	94	60	20	14
60	43	98	19	61	48
32	33	21	58	49	95
57	84	69	94	42	32
32	41	63	79	5	53
60	1	50	11	75	73
44	94	90	11	42	27
56	76	99	33	25	95
43	2	18	24	25	40
80	86	88	41	15	48
44	29	48	14	48	68
16	26	98	75	80	41
28	19	39	35	62	75
26	1	47	50	74	32
15	27	54	97	18	71
34	65	88	59	23	91
95	1	23	76	50	19
1	71	15	9	73	36
81	47	85	6	87	97
47	55	89	79	92	90
75	57	93	12	75	88
29	61	23	38	31	49
12	41	40	13	45	6
40	9	81	10	24	83
56	33	77	76	79	68
2	2	59	26	73	53
79	62	42	12	96	94
86	3	7	48	73	89
25	72	67	10	58	100
23	57	50	63	88	51
6	93	62	67	70	71
61	64	43	70	23	12
83	1	1	51	17	70
94	62	79	83	30	58
88	32	51	55	4	42
80	20	29	70	48	2
89	51	80	5	81	12
35	40	70	73	100	18
48	34	42	46	65	69
29	72	61	35	14	99
14	48	13	35	95	90
59	11	89	82	93	18
22	77	44	13	30	39
64	57	7	98	3	28
47	56	32	80	70	100
71	48	73	39	74	8
7	55	57	27	54	50
22	37	27	65	81	99
34	23	50	40	13	69
88	17	87	12	70	69
20	91	33	6	40	62
64	16	52	13	85	60
97	67	20	48	24	59
83	52	26	30	12	55
19	45	68	21	64	86
5	41	91	16	23	39
96	7	49	75	26	57
19	87	94	13	19	54
72	46	37	23	24	100
100	79	65	38	38	59
91	29	5	84	61	57
10	98	11	89	27	70
71	17	39	63	66	63
13	39	51	7	44	21
80	60	18	71	23	80
6	46	81	10	93	55
86	24	88	91	5	46
38	4	33	93	87	8
39	24	75	73	41	13
29	91	55	1	31	38
31	56	95	64	82	70
87	16	61	72	22	99
98	23	31	65	10	50
13	28	6	25	59	57
10	16	3	97	39	74
61	76	86	85	73	81
12	40	25	64	4	9
54	46	25	81	34	71
18	95	5	85	49	88
47	55	77	54	61	35
85	60	2	83	36	53
49	69	29	92	9	98
66	73	95	22	22	98
90	58	75	6	61	43
14	99	57	29	92	20
17	20	76	100	43	86
40	100	24	27	31	89
71	20	96	39	29	7
100	35	47	53	57	65
43	83	86	40	47	86
45	20	44	85	26	72
19	28	79	80	72	78
24	10	57	84	44	73
28	76	3	38	7	95
36	37	97	100	23	69
85	30	86	72	10	10
92	20	69	18	70	83
7	96	54	13	43	11
17	61	69	17	60	18
68	39	60	50	59	26
43	96	55	10	87	78
80	93	89	21	30	67
83	25	83	46	37	91
7	35	100	72	24	1
54	60	70	86	48	23
71	81	72	18	4	26
75	72	41	86	64	58
77	80	67	100	55	57
19	21	90	88	38	76
80	86	68	85	47	39
32	27	63	93	13	97
78	47	69	10	49	59
44	90	31	45	42	30
36	58	19	87	74	26
20	94	87	13	82	60
30	64	7	77	13	71
56	8	19	5	5	78
92	82	58	34	33	60
42	8	37	88	49	39
88	27	25	27	1	28
11	22	59	65	9	35
21	18	22	9	77	39
45	42	28	44	45	54
59	71	86	30	64	15
13	20	11	32	31	53
15	3	86	91	7	56
27	40	40	18	50	13
54	9	12	27	56	5
63	67	77	48	26	6
41	92	65	76	21	20
13	27	59	8	76	9
50	84	62	74	98	91
34	82	65	62	94	65
3	32	65	70	81	12
24	70	78	78	47	73
25	64	70	84	100	89
12	71	36	14	69	43
22	59	47	59	82	32
53	32	3	43	4	75
51	74	79	20	65	9
94	18	28	69	7	10
29	12	87	26	82	36
30	60	98	26	26	51
7	99	87	71	13	11
29	17	75	12	59	21
88	46	15	82	9	39
86	96	87	94	65	11
49	27	58	78	39	21
100	43	70	41	58	69
71	39	99	72	73	47
70	82	61	89	35	50
47	82	57	81	50	13
70	18	77	21	97	83
3	91	58	35	53	16
37	27	56	76	84	94
48	13	27	16	30	87
32	30	51	16	60	7
1	86	24	16	17	28
67	63	44	8	21	58
5	69	40	26	41	92
2	4	18	14	76	36
15	74	61	79	82	22
84	87	25	85	29	11
89	48	29	78	16	91
54	72	64	33	18	44
79	86	87	43	80	69
77	25	17	14	48	34
99	79	53	85	76	40
11	25	97	4	75	44
96	51	10	5	67	31
52	76	53	62	45	45
99	30	100	68	4	64
1	10	30	29	73	89
97	2	29	2	81	41
33	93	25	48	41	10
82	67	82	76	100	76
8	53	98	95	52	46
27	53	65	38	19	64
64	13	22	49	39	24
77	6	94	23	37	13
61	63	26	40	80	59
82	69	12	3	59	23
42	48	68	50	12	77
87	44	86	72	2	100
62	38	2	35	75	13
54	52	32	94	92	14
67	83	15	90	93	10
49	5	51	20	43	20
35	38	3	34	1	52
91	7	26	27	72	55
31	42	30	54	98	71
80	88	64	84	52	25
94	82	36	33	69	4
68	69	38	48	40	1
32	26	65	19	36	77
37	11	67	25	89	97
49	75	31	27	77	71
29	71	5	24	25	14
40	65	76	19	69	59
68	85	11	27	14	72
69	77	68	89	89	24
85	8	81	98	26	68
38	85	81	4	97	71
57	69	68	6	2	17
78	23	13	84	7	85
29	27	7	24	97	13
16	8	19	16	82	57
27	90	66	9	19	11
52	81	66	98	85	92
67	44	100	78	25	14
43	10	92	86	57	88
57	49	52	57	93	45
52	78	92	94	20	68
67	79	54	45	67	95
17	90	10	35	92	21
9	33	31	43	74	3
93	64	67	71	58	92
62	69	97	29	28	7
11	3	15	58	85	76
65	50	14	70	92	47
39	41	54	72	99	44
63	51	7	50	42	87
34	1	98	12	76	39
22	22	66	46	65	91
42	40	95	5	21	32
60	58	39	41	99	29
46	89	34	3	49	32
70	14	85	44	99	10
98	68	42	28	66	71
59	10	34	43	40	25
17	23	47	25	76	33
18	54	39	97	89	34
15	92	80	14	43	74
38	52	56	22	61	70
8	75	94	63	1	63
56	70	71	63	92	76
40	60	24	60	35	89
57	93	89	90	61	20
23	70	95	94	54	2
51	40	78	92	24	46
48	11	7	29	43	11
31	57	46	78	10	40
63	18	72	100	34	60
40	80	12	36	74	22
2	95	91	84	71	19
24	12	67	3	12	47
14	68	8	51	58	100
14	53	82	19	83	31
10	7	75	53	35	9
8	37	75	39	58	44
87	54	30	98	45	100
97	4	23	92	37	43
72	74	2	28	40	49
20	89	27	96	54	89
71	54	4	100	73	15
87	77	25	8	88	56
84	100	24	11	52	21
13	68	23	42	21	87
26	3	24	46	80	34
76	76	41	34	76	72
23	14	45	73	9	25
28	24	81	25	51	15
69	92	54	58	29	23
77	15	13	98	71	56
71	48	62	58	22	83
34	73	96	82	21	74
8	54	81	74	76	73
46	79	35	64	79	20
94	44	21	81	93	27
31	38	89	35	2	28
32	42	25	57	8	98
42	31	37	100	24	57
38	34	80	32	26	81
4	85	98	18	20	85
20	88	2	89	86	64
30	87	60	24	14	86
59	9	25	60	84	12
68	82	76	60	99	61
24	16	78	97	29	15
19	85	94	94	22	96
37	79	23	82	84	46
22	6	24	34	83	55
47	59	82	1	23	45
40	72	70	66	28	26
48	9	74	7	10	34
18	1	62	59	26	85
6	59	3	77	27	68
59	7	12	13	11	37
59	29	79	44	64	73
69	74	88	92	38	92
13	28	60	22	4	87
58	68	36	36	24	67
90	57	80	59	94	95
18	26	40	10	68	45
81	7	71	58	60	17
64	14	35	95	31	74
68	6	7	36	75	83
75	67	59	2	34	74
8	19	55	40	63	31
91	9	47	72	45	59
92	97	93	74	49	42
86	57	95	44	69	39
96	54	62	81	15	75
25	1	41	41	21	44
56	40	44	45	9	16
2	51	53	66	55	14
58	41	84	33	44	51
20	27	58	37	58	8
99	90	15	87	58	48
60	62	84	79	25	35
22	12	65	59	15	10
26	60	56	89	39	38
97	92	41	69	96	85
20	13	7	45	6	35
11	42	5	3	72	23
19	42	80	24	17	71
37	85	38	67	94	2
20	5	46	46	30	23
37	37	67	25	22	19
43	65	30	59	61	15
40	46	10	61	14	24
76	50	87	96	43	9
58	41	91	34	4	22
34	7	91	86	71	69
52	23	54	34	44	49
79	75	67	96	12	74
52	90	19	13	89	94
93	56	55	96	90	6
9	56	49	73	17	7
10	52	80	90	27	22
66	45	73	48	49	9
32	16	61	36	41	44
70	24	42	83	93	15
69	14	57	93	53	54
7	24	85	37	26	37
73	8	20	49	38	65
17	38	52	29	25	44
60	22	12	14	69	33
18	88	78	7	25	26
97	14	8	50	15	75
33	94	51	44	22	89
66	24	32	89	61	26
16	20	26	39	51	89
57	81	13	69	14	46
58	69	86	37	58	51
53	20	93	3	16	31
24	18	57	36	56	8
48	94	32	3	76	3
17	21	15	95	22	17
14	99	71	20	34	49
16	35	49	92	11	5
96	5	40	78	40	98
42	75	6	6	34	51
64	6	92	99	15	10
87	98	26	82	4	75
27	88	8	35	59	12
73	51	21	26	19	87
46	79	64	18	38	16
20	71	72	70	19	28
33	78	22	1	78	76
68	70	18	94	11	33
65	16	78	14	40	38
68	60	85	27	59	88
82	63	99	56	42	63
36	67	11	77	98	39
1	67	36	18	41	75
74	89	86	28	13	77
98	41	36	17	7	68
69	75	39	76	15	57
30	22	34	17	15	28
81	38	11	78	96	65
96	42	53	55	2	10
23	34	22	56	33	10
83	96	68	5	69	20
81	89	7	97	24	18
99	85	90	19	55	74
25	37	72	68	75	61
54	1	24	31	87	59
20	98	13	99	77	59
60	79	18	76	59	81
51	57	76	63	94	48
74	12	92	40	75	93
4	100	3	71	4	10
36	38	61	65	38	68
5	56	9	25	64	84
86	50	54	38	1	45
58	22	13	91	70	16
53	49	45	52	36	44
58	54	92	91	40	25
51	69	46	73	56	70
34	17	25	58	42	12
2	18	90	29	13	26
63	85	93	15	45	89
66	98	84	56	80	74
63	50	86	85	62	66
93	35	81	18	96	4
21	99	19	10	61	33
57	90	87	63	44	38
10	85	9	13	19	10
13	62	47	17	70	5
74	62	72	14	94	23
5	44	31	38	92	22
69	61	59	15	92	99
96	85	95	80	75	54
16	87	53	84	72	35
11	99	77	5	81	57
97	9	68	12	7	47
65	59	60	83	81	80
79	55	55	21	33	44
3	47	86	10	30	78
62	89	93	94	89	8
98	75	30	1	41	68
93	85	54	73	21	30
68	6	80	63	85	38
25	1	87	26	58	62
94	34	24	100	35	90
44	52	35	57	89	42
32	90	22	7	63	41
20	88	72	68	51	87
60	92	94	25	70	1
12	44	41	64	59	22
75	3	55	24	13	97
58	14	77	61	74	29
81	44	82	84	59	46
61	60	56	52	1	88
96	2	83	14	95	41
20	55	7	72	18	31
26	92	47	74	94	78
23	88	69	34	81	14
76	79	92	8	40	67
21	32	89	29	94	15
54	76	96	6	97	89
88	36	6	57	68	26
47	86	72	64	99	60
67	7	93	78	73	45
5	61	47	15	39	49
69	37	26	88	84	24
8	43	44	36	55	13
35	49	96	19	56	66
12	85	51	41	1	61
61	31	22	27	73	76
1	48	80	89	14	46
9	57	53	57	50	6
69	92	86	29	3	13
24	39	65	68	39	7
70	82	25	44	93	81
95	47	58	81	70	90
8	10	59	96	87	59
99	26	34	56	70	14
70	36	89	51	96	89
25	25	4	9	29	91
35	42	44	93	70	58
29	41	40	18	39	59
45	10	65	82	63	9
23	96	40	94	55	91
2	83	63	18	61	36
9	56	13	62	74	76
69	14	66	97	58	52
78	14	85	50	66	62
78	58	68	33	61	73
55	40	40	69	35	47
86	80	48	7	97	8
80	72	35	41	53	66
12	54	84	74	99	28
96	29	35	25	61	87
66	36	42	37	49	2
97	38	38	24	86	49
20	65	98	68	4	91
54	83	63	46	21	72
12	20	27	49	18	72
85	29	99	66	61	52
43	17	94	88	77	31
20	42	76	57	40	28
68	21	54	67	68	13
52	76	77	6	11	61
12	2	42	83	1	98
80	45	65	89	80	59
25	67	68	67	57	73
43	8	21	16	79	75
46	80	16	64	82	45
72	100	82	98	28	73
62	74	36	26	69	67
86	55	39	54	23	92
22	98	80	18	62	59
17	66	32	41	27	56
74	16	8	56	65	78
30	100	32	60	30	92
14	24	35	72	26	26
94	32	26	58	58	12
14	8	20	38	86	66
98	39	52	67	33	84
74	45	55	95	82	10
54	70	27	36	2	65
57	20	51	30	74	27
35	8	85	60	70	11
18	94	90	1	50	36
5	55	55	77	30	71
14	77	93	16	91	82
100	74	35	19	82	33
48	14	58	78	19	23
16	40	34	62	3	11
76	89	44	10	46	6
3	28	56	15	29	9
75	83	53	7	41	84
25	64	60	26	82	16
42	8	70	41	66	3
77	87	9	36	25	20
22	50	52	7	12	81
16	1	40	70	33	13
73	41	7	11	47	75
10	74	58	58	21	82
93	72	68	97	38	60
20	14	90	17	28	1
45	90	66	43	32	14
38	61	19	50	25	49
17	23	26	6	40	23
63	97	14	91	21	36
73	42	73	62	70	87
49	16	90	46	32	19
73	68	76	66	93	80
77	10	29	81	47	36
1	15	61	66	99	77
57	77	68	69	82	25
99	97	76	43	83	73
28	38	21	46	77	2
42	29	35	99	41	39
54	18	5	99	77	33
99	18	22	69	66	42
90	98	16	19	67	24
23	82	5	2	43	37
76	19	96	35	72	64
28	67	58	62	86	76
83	6	82	42	63	82
38	32	60	4	85	97
30	26	3	37	64	69
6	74	5	10	20	39
95	63	6	13	5	41
42	66	78	34	33	70
30	14	47	32	11	12
83	38	18	44	17	93
35	4	94	69	25	98
97	49	13	26	4	7
68	93	72	39	96	36
99	93	22	7	70	3
44	34	29	49	30	97
37	15	83	58	40	99
82	65	71	50	32	50
72	13	36	8	79	65
98	40	66	16	99	94
18	67	85	23	23	76
76	12	62	21	68	13
78	81	44	54	97	55
83	99	66	20	67	79
86	56	25	81	91	10
21	23	33	67	81	74
44	63	26	98	97	11
36	41	39	35	35	73
3	15	24	19	24	79
26	2	30	64	70	41
68	88	99	57	5	70
80	23	76	19	3	5
49	43	8	5	50	22
11	56	65	71	29	68
27	15	51	2	81	83
19	3	44	60	57	71
50	50	49	3	19	49
75	89	90	79	68	95
38	11	21	11	48	70
70	57	90	88	47	10
7	71	1	43	3	100
75	7	18	9	32	27
14	65	78	22	2	70
49	39	47	80	43	22
61	70	93	73	13	42
79	77	28	30	76	94
7	14	11	54	42	95
59	70	60	84	89	40
5	22	17	24	93	82
48	13	90	5	77	2
83	30	22	65	37	3
77	45	18	64	31	24
82	77	23	50	15	12
7	3	81	30	95	63
91	51	61	27	61	47
40	99	77	59	72	80
96	9	27	35	35	85
68	62	13	28	56	33
17	98	57	57	66	10
91	51	44	44	91	94
77	59	6	40	40	70
93	45	7	43	19	23
78	72	46	32	65	58
40	43	50	57	41	21
87	83	37	72	18	12
97	95	66	53	30	64
47	25	91	91	97	59
22	96	78	74	50	65
16	23	1	31	81	15
15	90	87	99	92	80
65	41	96	59	29	57
7	63	68	87	59	79
78	64	67	92	2	20
12	39	51	5	27	42
61	20	98	26	90	35
10	12	39	75	38	72
62	35	74	70	40	12
29	23	10	32	50	42
46	84	49	21	83	98
48	90	55	84	98	30
2	14	84	51	9	7
59	2	62	37	93	85
8	51	21	36	26	56
34	67	60	52	87	53
16	91	4	60	7	40
29	64	93	59	66	4
26	64	13	46	66	62
58	28	27	14	44	10
88	3	17	84	82	70
22	42	68	74	68	37
42	95	84	88	49	52
74	5	77	84	14	38
97	71	67	40	99	32
89	91	43	32	14	67
52	69	48	93	7	14
78	43	79	15	72	8
70	2	87	65	83	78
15	31	11	39	1	81
12	28	86	33	8	87
59	32	35	60	47	41
95	48	5	8	68	75
22	17	21	54	59	59
5	26	62	19	96	4
47	4	79	6	22	26
19	32	13	5	76	45
79	45	3	63	34	22
93	84	37	5	68	59
21	43	1	34	88	44
99	87	62	87	6	61
72	10	77	30	49	2
88	71	89	72	98	39
40	64	54	29	4	34
86	34	22	28	6	89
99	32	32	21	37	5
83	36	11	58	73	21
31	75	76	76	5	18
7	88	99	19	90	53
85	77	54	31	96	39
87	26	60	80	70	98
30	18	32	32	91	75
27	48	53	15	18	88
7	60	48	5	81	40
43	56	32	25	74	43
76	81	39	59	71	40
16	41	65	51	59	30
21	98	15	60	13	27
81	96	38	90	82	57
75	16	36	18	87	77
64	22	80	71	27	11
66	54	95	72	21	14
21	2	71	83	73	92
89	47	96	52	5	78
71	65	31	40	3	26
4	32	13	51	55	100
88	58	42	11	90	8
67	70	53	49	94	22
85	34	28	75	97	48
73	74	63	43	32	47
80	49	72	25	58	6
97	94	18	43	79	27
73	25	25	83	18	78
26	7	58	53	83	20
74	29	11	29	21	94
28	79	1	26	94	28
94	7	100	19	73	26
85	36	90	41	31	76
87	52	81	3	57	64
88	35	94	19	23	50
5	19	79	88	43	2
55	55	46	14	57	32
66	64	25	13	85	35
51	77	90	79	93	39
41	59	81	63	15	95
22	82	34	95	31	18
85	42	11	56	84	45
69	96	66	87	76	5
92	52	11	26	65	51
74	76	17	20	25	77
93	8	31	29	45	32
28	84	38	65	34	43
33	28	3	24	11	16
68	60	62	8	81	21
11	6	56	72	98	70
35	13	22	27	6	86
10	44	14	97	51	11
52	65	59	5	49	96
84	4	8	2	33	59
8	92	76	92	14	48
24	70	91	14	4	40
33	1	95	51	91	56
6	31	31	2	65	6
98	33	48	49	67	85
44	72	94	14	79	20
46	1	1	57	95	80
87	95	35	97	74	46
80	8	7	85	87	12
50	72	35	78	46	54
46	71	82	12	76	3
62	37	18	35	96	23
35	19	5	60	41	50
42	49	88	23	22	31
30	5	18	58	5	87
49	83	4	78	72	38
59	9	73	35	25	62
88	79	71	98	49	15
40	2	15	92	93	75
8	61	12	32	54	14
18	94	60	31	78	8
70	60	36	38	37	1
48	83	78	95	43	32
100	69	50	82	65	41
5	20	85	80	3	10
17	49	68	66	14	12
66	17	31	75	58	12
43	38	51	3	72	11
20	59	9	18	95	62
43	27	1	4	79	31
75	70	54	96	78	49
57	72	54	65	53	37
8	35	25	47	62	62
9	59	35	50	83	33
84	100	83	19	89	92
15	90	51	3	63	17
20	46	5	33	32	85
89	45	67	34	90	18
63	28	14	98	69	26
47	59	8	70	31	76
11	42	12	75	59	17
32	51	91	22	73	19
82	10	17	6	39	17
89	24	15	48	76	5
45	74	84	50	39	100
26	61	9	75	54	12
25	66	61	45	18	71
31	39	40	46	15	28
40	17	62	88	15	46
60	96	82	93	27	85
